,,0
173,42,0.0
174,42,0.0
175,42,0.0
176,42,0.0
177,42,0.0
155,42,0.0
153,42,0.0
4,42,0.0
50,42,0.0
7,42,0.0
29,42,0.0
30,42,0.0
31,42,0.0
32,42,0.0
36,42,0.0
37,42,0.0
38,42,0.0
39,42,0.0
49,42,0.0
134,42,0.0
152,42,0.0
135,42,0.0
136,42,0.0
137,42,0.0
138,42,0.0
146,42,0.0
147,42,0.0
148,42,0.0
149,42,0.0
150,42,0.0
151,42,0.0
178,42,0.0
-180,43,0.0
-179,43,0.0
-142,43,0.0
-152,43,0.0
-151,43,0.0
-150,43,0.0
-149,43,0.0
-148,43,0.0
-147,43,0.0
-146,43,0.0
-145,43,0.0
-144,43,0.0
-143,43,0.0
-141,43,0.0
-178,43,0.0
-140,43,0.0
-139,43,0.0
-138,43,0.0
-137,43,0.0
-136,43,0.0
-135,43,0.0
-134,43,0.0
-133,43,0.0
-132,43,0.0
-131,43,0.0
-153,43,0.0
-154,43,0.0
-155,43,0.0
-156,43,0.0
-177,43,0.0
-176,43,0.0
-175,43,0.0
-174,43,0.0
-173,43,0.0
-172,43,0.0
-171,43,0.0
-170,43,0.0
-169,43,0.0
-168,43,0.0
-167,43,0.0
-166,43,0.0
-165,43,0.0
-164,43,0.0
-163,43,0.0
-162,43,0.0
-161,43,0.0
-160,43,0.0
-159,43,0.0
-158,43,0.0
-157,43,0.0
5,42,0.0
-11,42,0.0
-167,42,0.0
-130,42,0.0
-140,42,0.0
-139,42,0.0
-138,42,0.0
-137,42,0.0
-136,42,0.0
-135,42,0.0
-134,42,0.0
-133,42,0.0
-132,42,0.0
-131,42,0.0
-129,42,0.0
-142,42,0.0
-128,42,0.0
-127,42,0.0
-126,42,0.0
-70,42,0.0
-69,42,0.0
-68,42,0.0
-67,42,0.0
-66,42,0.0
-65,42,0.0
-64,42,0.0
-141,42,0.0
-143,42,0.0
-12,42,0.0
-156,42,0.0
-166,42,0.0
-165,42,0.0
-164,42,0.0
-163,42,0.0
-162,42,0.0
-161,42,0.0
-160,42,0.0
-159,42,0.0
-158,42,0.0
-157,42,0.0
-155,42,0.0
-144,42,0.0
-154,42,0.0
-153,42,0.0
-152,42,0.0
-151,42,0.0
-150,42,0.0
-149,42,0.0
-148,42,0.0
-147,42,0.0
-146,42,0.0
-145,42,0.0
-63,42,0.0
-62,42,0.0
-61,42,0.0
-24,42,0.0
-34,42,0.0
-33,42,0.0
-32,42,0.0
-31,42,0.0
-30,42,0.0
-29,42,0.0
-28,42,0.0
-27,42,0.0
-26,42,0.0
-25,42,0.0
-23,42,0.0
-60,42,0.0
-22,42,0.0
-21,42,0.0
-20,42,0.0
-19,42,0.0
-18,42,0.0
-17,42,0.0
-16,42,0.0
-15,42,0.0
-14,42,0.0
-13,42,0.0
-35,42,0.0
-36,42,0.0
-37,42,0.0
-38,42,0.0
-59,42,0.0
-58,42,0.0
-57,42,0.0
-56,42,0.0
-55,42,0.0
-54,42,0.0
-53,42,0.0
-52,42,0.0
-51,42,0.0
-50,42,0.0
-49,42,0.0
-48,42,0.0
-47,42,0.0
-46,42,0.0
-45,42,0.0
-44,42,0.0
-43,42,0.0
-42,42,0.0
-41,42,0.0
-40,42,0.0
-39,42,0.0
176,45,0.0
177,45,0.0
178,45,0.0
171,49,0.0
161,49,0.0
162,49,0.0
163,49,0.0
164,49,0.0
165,49,0.0
166,49,0.0
167,49,0.0
168,49,0.0
169,49,0.0
170,49,0.0
172,49,0.0
159,49,0.0
173,49,0.0
174,49,0.0
175,49,0.0
176,49,0.0
177,49,0.0
178,49,0.0
-180,50,0.0
-179,50,0.0
-178,50,0.0
-177,50,0.0
160,49,0.0
158,49,0.0
-17,49,0.0
141,49,0.0
-15,49,0.0
-14,49,0.0
-13,49,0.0
-12,49,0.0
-11,49,0.0
-10,49,0.0
-9,49,0.0
-8,49,0.0
-5,49,0.0
-4,49,0.0
145,49,0.0
157,49,0.0
146,49,0.0
147,49,0.0
148,49,0.0
149,49,0.0
150,49,0.0
151,49,0.0
152,49,0.0
153,49,0.0
155,49,0.0
156,49,0.0
-176,50,0.0
-175,50,0.0
-174,50,0.0
-137,50,0.0
-147,50,0.0
-146,50,0.0
-145,50,0.0
-144,50,0.0
-143,50,0.0
-142,50,0.0
-141,50,0.0
-140,50,0.0
-139,50,0.0
-138,50,0.0
-136,50,0.0
-173,50,0.0
-135,50,0.0
-134,50,0.0
-133,50,0.0
-132,50,0.0
-131,50,0.0
-130,50,0.0
-85,50,0.0
-84,50,0.0
-81,50,0.0
-79,50,0.0
-148,50,0.0
-149,50,0.0
-150,50,0.0
-151,50,0.0
-172,50,0.0
-171,50,0.0
-170,50,0.0
-169,50,0.0
-168,50,0.0
-167,50,0.0
-166,50,0.0
-165,50,0.0
-164,50,0.0
-163,50,0.0
-162,50,0.0
-161,50,0.0
-160,50,0.0
-159,50,0.0
-158,50,0.0
-157,50,0.0
-156,50,0.0
-155,50,0.0
-154,50,0.0
-153,50,0.0
-152,50,0.0
-16,49,0.0
-18,49,0.0
-71,50,0.0
-151,49,0.0
-161,49,0.0
-160,49,0.0
-159,49,0.0
-158,49,0.0
-157,49,0.0
-156,49,0.0
-155,49,0.0
-154,49,0.0
-153,49,0.0
-152,49,0.0
-150,49,0.0
-163,49,0.0
-149,49,0.0
-148,49,0.0
-147,49,0.0
-146,49,0.0
-145,49,0.0
-144,49,0.0
-143,49,0.0
-142,49,0.0
-141,49,0.0
-140,49,0.0
-162,49,0.0
-164,49,0.0
-19,49,0.0
-177,49,0.0
172,48,0.0
173,48,0.0
174,48,0.0
175,48,0.0
176,48,0.0
177,48,0.0
178,48,0.0
-180,49,0.0
-179,49,0.0
-178,49,0.0
-176,49,0.0
-165,49,0.0
-175,49,0.0
-174,49,0.0
-173,49,0.0
-172,49,0.0
-171,49,0.0
-170,49,0.0
-169,49,0.0
-168,49,0.0
-167,49,0.0
-166,49,0.0
-139,49,0.0
-138,49,0.0
-137,49,0.0
-31,49,0.0
-41,49,0.0
-40,49,0.0
-39,49,0.0
-38,49,0.0
-37,49,0.0
-36,49,0.0
-35,49,0.0
-34,49,0.0
-33,49,0.0
-32,49,0.0
-30,49,0.0
-136,49,0.0
-29,49,0.0
-28,49,0.0
-27,49,0.0
-26,49,0.0
-25,49,0.0
-24,49,0.0
-23,49,0.0
-22,49,0.0
-21,49,0.0
-20,49,0.0
-42,49,0.0
-43,49,0.0
-44,49,0.0
-45,49,0.0
-135,49,0.0
-134,49,0.0
-133,49,0.0
-132,49,0.0
-131,49,0.0
-130,49,0.0
-129,49,0.0
-128,49,0.0
-74,49,0.0
-71,49,0.0
-62,49,0.0
-61,49,0.0
-60,49,0.0
-53,49,0.0
-52,49,0.0
-51,49,0.0
-50,49,0.0
-49,49,0.0
-48,49,0.0
-47,49,0.0
-46,49,0.0
-77,50,0.0
-70,50,0.0
-180,46,0.0
-74,51,0.0
-132,51,0.0
-131,51,0.0
-130,51,0.0
-90,51,0.0
-87,51,0.0
-85,51,0.0
-84,51,0.0
-83,51,0.0
-82,51,0.0
-80,51,0.0
-71,51,0.0
-134,51,0.0
-70,51,0.0
-67,51,0.0
-66,51,0.0
-65,51,0.0
-64,51,0.0
-63,51,0.0
-62,51,0.0
-61,51,0.0
-60,51,0.0
-55,51,0.0
-133,51,0.0
-135,51,0.0
-160,51,0.0
-148,51,0.0
-158,51,0.0
-157,51,0.0
-156,51,0.0
-155,51,0.0
-154,51,0.0
-153,51,0.0
-152,51,0.0
-151,51,0.0
-150,51,0.0
-149,51,0.0
-147,51,0.0
-136,51,0.0
-146,51,0.0
-145,51,0.0
-144,51,0.0
-143,51,0.0
-142,51,0.0
-141,51,0.0
-140,51,0.0
-139,51,0.0
-138,51,0.0
-137,51,0.0
-54,51,0.0
-53,51,0.0
-52,51,0.0
-15,51,0.0
-25,51,0.0
-24,51,0.0
-23,51,0.0
-22,51,0.0
-21,51,0.0
-20,51,0.0
-19,51,0.0
-18,51,0.0
-17,51,0.0
-16,51,0.0
-14,51,0.0
-51,51,0.0
-13,51,0.0
-12,51,0.0
-7,51,0.0
144,51,0.0
145,51,0.0
146,51,0.0
147,51,0.0
148,51,0.0
149,51,0.0
150,51,0.0
-26,51,0.0
-27,51,0.0
-28,51,0.0
-29,51,0.0
-50,51,0.0
-49,51,0.0
-48,51,0.0
-47,51,0.0
-46,51,0.0
-45,51,0.0
-44,51,0.0
-43,51,0.0
-42,51,0.0
-41,51,0.0
-40,51,0.0
-39,51,0.0
-38,51,0.0
-37,51,0.0
-36,51,0.0
-35,51,0.0
-34,51,0.0
-33,51,0.0
-32,51,0.0
-31,51,0.0
-30,51,0.0
-159,51,0.0
-161,51,0.0
-55,50,0.0
-18,50,0.0
-28,50,0.0
-27,50,0.0
-26,50,0.0
-25,50,0.0
-24,50,0.0
-23,50,0.0
-22,50,0.0
-21,50,0.0
-20,50,0.0
-19,50,0.0
-17,50,0.0
-30,50,0.0
-16,50,0.0
-15,50,0.0
-14,50,0.0
-13,50,0.0
-12,50,0.0
-11,50,0.0
-10,50,0.0
-9,50,0.0
-8,50,0.0
-7,50,0.0
-29,50,0.0
-31,50,0.0
-162,51,0.0
-44,50,0.0
-54,50,0.0
-53,50,0.0
-52,50,0.0
-51,50,0.0
-50,50,0.0
-49,50,0.0
-48,50,0.0
-47,50,0.0
-46,50,0.0
-45,50,0.0
-43,50,0.0
-32,50,0.0
-42,50,0.0
-41,50,0.0
-40,50,0.0
-39,50,0.0
-38,50,0.0
-37,50,0.0
-36,50,0.0
-35,50,0.0
-34,50,0.0
-33,50,0.0
141,50,0.0
144,50,0.0
145,50,0.0
-174,51,0.0
174,50,0.0
175,50,0.0
176,50,0.0
177,50,0.0
178,50,0.0
-180,51,0.0
-179,51,0.0
-178,51,0.0
-176,51,0.0
-175,51,0.0
-173,51,0.0
146,50,0.0
-172,51,0.0
-171,51,0.0
-170,51,0.0
-169,51,0.0
-168,51,0.0
-167,51,0.0
-166,51,0.0
-165,51,0.0
-164,51,0.0
-163,51,0.0
173,50,0.0
172,50,0.0
171,50,0.0
170,50,0.0
147,50,0.0
148,50,0.0
149,50,0.0
150,50,0.0
151,50,0.0
152,50,0.0
153,50,0.0
154,50,0.0
157,50,0.0
158,50,0.0
159,50,0.0
160,50,0.0
161,50,0.0
162,50,0.0
163,50,0.0
164,50,0.0
165,50,0.0
166,50,0.0
167,50,0.0
168,50,0.0
169,50,0.0
171,48,0.0
170,48,0.0
169,48,0.0
177,46,0.0
167,46,0.0
168,46,0.0
169,46,0.0
170,46,0.0
171,46,0.0
172,46,0.0
173,46,0.0
174,46,0.0
175,46,0.0
176,46,0.0
178,46,0.0
165,46,0.0
-180,47,0.0
-179,47,0.0
-178,47,0.0
-177,47,0.0
-176,47,0.0
-175,47,0.0
-174,47,0.0
-173,47,0.0
-172,47,0.0
-171,47,0.0
166,46,0.0
164,46,0.0
-8,46,0.0
149,46,0.0
-6,46,0.0
-5,46,0.0
-4,46,0.0
139,46,0.0
140,46,0.0
144,46,0.0
145,46,0.0
146,46,0.0
147,46,0.0
148,46,0.0
152,46,0.0
163,46,0.0
153,46,0.0
154,46,0.0
155,46,0.0
156,46,0.0
157,46,0.0
158,46,0.0
159,46,0.0
160,46,0.0
161,46,0.0
162,46,0.0
-170,47,0.0
-169,47,0.0
-168,47,0.0
-131,47,0.0
-141,47,0.0
-140,47,0.0
-139,47,0.0
-138,47,0.0
-137,47,0.0
-136,47,0.0
-135,47,0.0
-134,47,0.0
-133,47,0.0
-132,47,0.0
-130,47,0.0
-167,47,0.0
-129,47,0.0
-128,47,0.0
-127,47,0.0
-126,47,0.0
-87,47,0.0
-86,47,0.0
-52,47,0.0
-51,47,0.0
-50,47,0.0
-49,47,0.0
-142,47,0.0
-143,47,0.0
-144,47,0.0
-145,47,0.0
-166,47,0.0
-165,47,0.0
-164,47,0.0
-163,47,0.0
-162,47,0.0
-161,47,0.0
-160,47,0.0
-159,47,0.0
-158,47,0.0
-157,47,0.0
-156,47,0.0
-155,47,0.0
-154,47,0.0
-153,47,0.0
-152,47,0.0
-151,47,0.0
-150,47,0.0
-149,47,0.0
-148,47,0.0
-147,47,0.0
-146,47,0.0
-7,46,0.0
-9,46,0.0
168,48,0.0
-143,46,0.0
-153,46,0.0
-152,46,0.0
-151,46,0.0
-150,46,0.0
-149,46,0.0
-148,46,0.0
-147,46,0.0
-146,46,0.0
-145,46,0.0
-144,46,0.0
-142,46,0.0
-155,46,0.0
-141,46,0.0
-140,46,0.0
-139,46,0.0
-138,46,0.0
-137,46,0.0
-136,46,0.0
-135,46,0.0
-134,46,0.0
-133,46,0.0
-132,46,0.0
-154,46,0.0
-156,46,0.0
-10,46,0.0
-169,46,0.0
-179,46,0.0
-178,46,0.0
-177,46,0.0
-176,46,0.0
-175,46,0.0
-174,46,0.0
-173,46,0.0
-172,46,0.0
-171,46,0.0
-170,46,0.0
-168,46,0.0
-157,46,0.0
-167,46,0.0
-166,46,0.0
-165,46,0.0
-164,46,0.0
-163,46,0.0
-162,46,0.0
-161,46,0.0
-160,46,0.0
-159,46,0.0
-158,46,0.0
-131,46,0.0
-130,46,0.0
-129,46,0.0
-22,46,0.0
-32,46,0.0
-31,46,0.0
-30,46,0.0
-29,46,0.0
-28,46,0.0
-27,46,0.0
-26,46,0.0
-25,46,0.0
-24,46,0.0
-23,46,0.0
-21,46,0.0
-128,46,0.0
-20,46,0.0
-19,46,0.0
-18,46,0.0
-17,46,0.0
-16,46,0.0
-15,46,0.0
-14,46,0.0
-13,46,0.0
-12,46,0.0
-11,46,0.0
-33,46,0.0
-34,46,0.0
-35,46,0.0
-36,46,0.0
-127,46,0.0
-126,46,0.0
-59,46,0.0
-58,46,0.0
-57,46,0.0
-52,46,0.0
-51,46,0.0
-50,46,0.0
-49,46,0.0
-48,46,0.0
-47,46,0.0
-46,46,0.0
-45,46,0.0
-44,46,0.0
-43,46,0.0
-42,46,0.0
-41,46,0.0
-40,46,0.0
-39,46,0.0
-38,46,0.0
-37,46,0.0
-48,47,0.0
-47,47,0.0
-46,47,0.0
-46,48,0.0
-64,48,0.0
-63,48,0.0
-62,48,0.0
-61,48,0.0
-52,48,0.0
-51,48,0.0
-50,48,0.0
-49,48,0.0
-48,48,0.0
-47,48,0.0
-45,48,0.0
-128,48,0.0
-44,48,0.0
-43,48,0.0
-42,48,0.0
-41,48,0.0
-40,48,0.0
-39,48,0.0
-38,48,0.0
-37,48,0.0
-36,48,0.0
-35,48,0.0
-127,48,0.0
-129,48,0.0
-45,47,0.0
-142,48,0.0
-152,48,0.0
-151,48,0.0
-150,48,0.0
-149,48,0.0
-148,48,0.0
-147,48,0.0
-146,48,0.0
-145,48,0.0
-144,48,0.0
-143,48,0.0
-141,48,0.0
-130,48,0.0
-140,48,0.0
-139,48,0.0
-138,48,0.0
-137,48,0.0
-136,48,0.0
-135,48,0.0
-134,48,0.0
-133,48,0.0
-132,48,0.0
-131,48,0.0
-34,48,0.0
-33,48,0.0
-32,48,0.0
156,48,0.0
145,48,0.0
146,48,0.0
147,48,0.0
148,48,0.0
149,48,0.0
150,48,0.0
151,48,0.0
152,48,0.0
154,48,0.0
155,48,0.0
157,48,0.0
-31,48,0.0
158,48,0.0
159,48,0.0
160,48,0.0
161,48,0.0
162,48,0.0
163,48,0.0
164,48,0.0
165,48,0.0
166,48,0.0
167,48,0.0
143,48,0.0
-7,48,0.0
-8,48,0.0
-9,48,0.0
-30,48,0.0
-29,48,0.0
-28,48,0.0
-27,48,0.0
-26,48,0.0
-25,48,0.0
-24,48,0.0
-23,48,0.0
-22,48,0.0
-21,48,0.0
-20,48,0.0
-19,48,0.0
-18,48,0.0
-17,48,0.0
-16,48,0.0
-15,48,0.0
-14,48,0.0
-13,48,0.0
-12,48,0.0
-11,48,0.0
-10,48,0.0
-153,48,0.0
-154,48,0.0
-155,48,0.0
-9,47,0.0
-19,47,0.0
-18,47,0.0
-17,47,0.0
-16,47,0.0
-15,47,0.0
-14,47,0.0
-13,47,0.0
-12,47,0.0
-11,47,0.0
-10,47,0.0
-8,47,0.0
151,47,0.0
-7,47,0.0
-6,47,0.0
76,47,0.0
140,47,0.0
144,47,0.0
145,47,0.0
146,47,0.0
147,47,0.0
148,47,0.0
149,47,0.0
-20,47,0.0
-21,47,0.0
-22,47,0.0
-23,47,0.0
-44,47,0.0
-43,47,0.0
-42,47,0.0
-41,47,0.0
-40,47,0.0
-39,47,0.0
-38,47,0.0
-37,47,0.0
-36,47,0.0
-35,47,0.0
-34,47,0.0
-33,47,0.0
-32,47,0.0
-31,47,0.0
-30,47,0.0
-29,47,0.0
-28,47,0.0
-27,47,0.0
-26,47,0.0
-25,47,0.0
-24,47,0.0
150,47,0.0
154,47,0.0
-156,48,0.0
-168,48,0.0
-178,48,0.0
-177,48,0.0
-176,48,0.0
-175,48,0.0
-174,48,0.0
-173,48,0.0
-172,48,0.0
-171,48,0.0
-170,48,0.0
-169,48,0.0
-167,48,0.0
155,47,0.0
-166,48,0.0
-165,48,0.0
-164,48,0.0
-163,48,0.0
-162,48,0.0
-161,48,0.0
-160,48,0.0
-159,48,0.0
-158,48,0.0
-157,48,0.0
-179,48,0.0
-180,48,0.0
178,47,0.0
177,47,0.0
156,47,0.0
157,47,0.0
158,47,0.0
159,47,0.0
160,47,0.0
161,47,0.0
162,47,0.0
163,47,0.0
164,47,0.0
165,47,0.0
166,47,0.0
167,47,0.0
168,47,0.0
169,47,0.0
170,47,0.0
171,47,0.0
172,47,0.0
173,47,0.0
174,47,0.0
175,47,0.0
176,47,0.0
155,40,0.0
154,40,0.0
153,40,0.0
13,34,0.0
-16,34,0.0
-15,34,0.0
-14,34,0.0
-13,34,0.0
-12,34,0.0
-11,34,0.0
-10,34,0.0
-9,34,0.0
-8,34,0.0
12,34,0.0
14,34,0.0
-18,34,0.0
15,34,0.0
16,34,0.0
17,34,0.0
18,34,0.0
19,34,0.0
20,34,0.0
21,34,0.0
22,34,0.0
23,34,0.0
27,34,0.0
-17,34,0.0
-19,34,0.0
-44,34,0.0
-32,34,0.0
-42,34,0.0
-41,34,0.0
-40,34,0.0
-39,34,0.0
-38,34,0.0
-37,34,0.0
-36,34,0.0
-35,34,0.0
-34,34,0.0
-33,34,0.0
-31,34,0.0
-20,34,0.0
-30,34,0.0
-29,34,0.0
-28,34,0.0
-27,34,0.0
-26,34,0.0
-25,34,0.0
-24,34,0.0
-23,34,0.0
-22,34,0.0
-21,34,0.0
28,34,0.0
29,34,0.0
30,34,0.0
171,34,0.0
161,34,0.0
162,34,0.0
163,34,0.0
164,34,0.0
165,34,0.0
166,34,0.0
167,34,0.0
168,34,0.0
169,34,0.0
170,34,0.0
172,34,0.0
31,34,0.0
173,34,0.0
174,34,0.0
175,34,0.0
176,34,0.0
177,34,0.0
178,34,0.0
-180,35,0.0
-179,35,0.0
-178,35,0.0
-177,35,0.0
160,34,0.0
159,34,0.0
158,34,0.0
157,34,0.0
121,34,0.0
122,34,0.0
123,34,0.0
124,34,0.0
140,34,0.0
141,34,0.0
142,34,0.0
143,34,0.0
144,34,0.0
145,34,0.0
146,34,0.0
147,34,0.0
148,34,0.0
149,34,0.0
150,34,0.0
151,34,0.0
152,34,0.0
153,34,0.0
154,34,0.0
155,34,0.0
156,34,0.0
-43,34,0.0
-45,34,0.0
-175,35,0.0
-154,34,0.0
-164,34,0.0
-163,34,0.0
-162,34,0.0
-161,34,0.0
-160,34,0.0
-159,34,0.0
-158,34,0.0
-157,34,0.0
-156,34,0.0
-155,34,0.0
-153,34,0.0
-166,34,0.0
-152,34,0.0
-151,34,0.0
-150,34,0.0
-149,34,0.0
-148,34,0.0
-147,34,0.0
-146,34,0.0
-145,34,0.0
-144,34,0.0
-143,34,0.0
-165,34,0.0
-167,34,0.0
-46,34,0.0
-180,34,0.0
169,33,0.0
170,33,0.0
171,33,0.0
172,33,0.0
173,33,0.0
174,33,0.0
175,33,0.0
176,33,0.0
177,33,0.0
178,33,0.0
-179,34,0.0
-168,34,0.0
-178,34,0.0
-177,34,0.0
-176,34,0.0
-175,34,0.0
-174,34,0.0
-173,34,0.0
-172,34,0.0
-171,34,0.0
-170,34,0.0
-169,34,0.0
-142,34,0.0
-141,34,0.0
-140,34,0.0
-58,34,0.0
-68,34,0.0
-67,34,0.0
-66,34,0.0
-65,34,0.0
-64,34,0.0
-63,34,0.0
-62,34,0.0
-61,34,0.0
-60,34,0.0
-59,34,0.0
-57,34,0.0
-139,34,0.0
-56,34,0.0
-55,34,0.0
-54,34,0.0
-53,34,0.0
-52,34,0.0
-51,34,0.0
-50,34,0.0
-49,34,0.0
-48,34,0.0
-47,34,0.0
-69,34,0.0
-70,34,0.0
-71,34,0.0
-72,34,0.0
-138,34,0.0
-137,34,0.0
-136,34,0.0
-135,34,0.0
-134,34,0.0
-133,34,0.0
-132,34,0.0
-131,34,0.0
-130,34,0.0
-129,34,0.0
-128,34,0.0
-127,34,0.0
-126,34,0.0
-125,34,0.0
-124,34,0.0
-123,34,0.0
-122,34,0.0
-76,34,0.0
-75,34,0.0
-74,34,0.0
-73,34,0.0
-176,35,0.0
-174,35,0.0
-153,36,0.0
142,35,0.0
30,35,0.0
31,35,0.0
121,35,0.0
122,35,0.0
123,35,0.0
124,35,0.0
125,35,0.0
130,35,0.0
131,35,0.0
141,35,0.0
143,35,0.0
28,35,0.0
144,35,0.0
145,35,0.0
146,35,0.0
147,35,0.0
148,35,0.0
149,35,0.0
150,35,0.0
151,35,0.0
152,35,0.0
153,35,0.0
29,35,0.0
22,35,0.0
-24,35,0.0
-12,35,0.0
-22,35,0.0
-21,35,0.0
-20,35,0.0
-19,35,0.0
-18,35,0.0
-17,35,0.0
-16,35,0.0
-15,35,0.0
-14,35,0.0
-13,35,0.0
-11,35,0.0
21,35,0.0
-10,35,0.0
-9,35,0.0
-8,35,0.0
13,35,0.0
15,35,0.0
16,35,0.0
17,35,0.0
18,35,0.0
19,35,0.0
20,35,0.0
154,35,0.0
155,35,0.0
156,35,0.0
-166,36,0.0
-176,36,0.0
-175,36,0.0
-174,36,0.0
-173,36,0.0
-172,36,0.0
-171,36,0.0
-170,36,0.0
-169,36,0.0
-168,36,0.0
-167,36,0.0
-165,36,0.0
157,35,0.0
-164,36,0.0
-163,36,0.0
-162,36,0.0
-161,36,0.0
-160,36,0.0
-159,36,0.0
-158,36,0.0
-157,36,0.0
-156,36,0.0
-155,36,0.0
-177,36,0.0
-178,36,0.0
-179,36,0.0
-180,36,0.0
158,35,0.0
159,35,0.0
160,35,0.0
161,35,0.0
162,35,0.0
163,35,0.0
164,35,0.0
165,35,0.0
166,35,0.0
167,35,0.0
168,35,0.0
169,35,0.0
170,35,0.0
171,35,0.0
172,35,0.0
173,35,0.0
174,35,0.0
175,35,0.0
176,35,0.0
177,35,0.0
178,35,0.0
-23,35,0.0
-25,35,0.0
-173,35,0.0
-136,35,0.0
-146,35,0.0
-145,35,0.0
-144,35,0.0
-143,35,0.0
-142,35,0.0
-141,35,0.0
-140,35,0.0
-139,35,0.0
-138,35,0.0
-137,35,0.0
-135,35,0.0
-148,35,0.0
-134,35,0.0
-133,35,0.0
-132,35,0.0
-131,35,0.0
-130,35,0.0
-129,35,0.0
-128,35,0.0
-127,35,0.0
-126,35,0.0
-125,35,0.0
-147,35,0.0
-149,35,0.0
-26,35,0.0
-162,35,0.0
-172,35,0.0
-171,35,0.0
-170,35,0.0
-169,35,0.0
-168,35,0.0
-167,35,0.0
-166,35,0.0
-165,35,0.0
-164,35,0.0
-163,35,0.0
-161,35,0.0
-150,35,0.0
-160,35,0.0
-159,35,0.0
-158,35,0.0
-157,35,0.0
-156,35,0.0
-155,35,0.0
-154,35,0.0
-153,35,0.0
-152,35,0.0
-151,35,0.0
-124,35,0.0
-123,35,0.0
-75,35,0.0
-38,35,0.0
-48,35,0.0
-47,35,0.0
-46,35,0.0
-45,35,0.0
-44,35,0.0
-43,35,0.0
-42,35,0.0
-41,35,0.0
-40,35,0.0
-39,35,0.0
-37,35,0.0
-74,35,0.0
-36,35,0.0
-35,35,0.0
-34,35,0.0
-33,35,0.0
-32,35,0.0
-31,35,0.0
-30,35,0.0
-29,35,0.0
-28,35,0.0
-27,35,0.0
-49,35,0.0
-50,35,0.0
-51,35,0.0
-52,35,0.0
-73,35,0.0
-72,35,0.0
-71,35,0.0
-70,35,0.0
-69,35,0.0
-68,35,0.0
-67,35,0.0
-66,35,0.0
-65,35,0.0
-64,35,0.0
-63,35,0.0
-62,35,0.0
-61,35,0.0
-60,35,0.0
-59,35,0.0
-58,35,0.0
-57,35,0.0
-56,35,0.0
-55,35,0.0
-54,35,0.0
-53,35,0.0
168,33,0.0
167,33,0.0
166,33,0.0
-32,32,0.0
-42,32,0.0
-41,32,0.0
-40,32,0.0
-39,32,0.0
-38,32,0.0
-37,32,0.0
-36,32,0.0
-35,32,0.0
-34,32,0.0
-33,32,0.0
-31,32,0.0
-44,32,0.0
-30,32,0.0
-29,32,0.0
-28,32,0.0
-27,32,0.0
-26,32,0.0
-25,32,0.0
-24,32,0.0
-23,32,0.0
-22,32,0.0
-21,32,0.0
-43,32,0.0
-45,32,0.0
-71,32,0.0
-58,32,0.0
-69,32,0.0
-68,32,0.0
-67,32,0.0
-66,32,0.0
-64,32,0.0
-63,32,0.0
-62,32,0.0
-61,32,0.0
-60,32,0.0
-59,32,0.0
-57,32,0.0
-46,32,0.0
-56,32,0.0
-55,32,0.0
-54,32,0.0
-53,32,0.0
-52,32,0.0
-51,32,0.0
-50,32,0.0
-49,32,0.0
-48,32,0.0
-47,32,0.0
-20,32,0.0
-19,32,0.0
-18,32,0.0
146,32,0.0
135,32,0.0
136,32,0.0
137,32,0.0
138,32,0.0
140,32,0.0
141,32,0.0
142,32,0.0
143,32,0.0
144,32,0.0
145,32,0.0
147,32,0.0
-17,32,0.0
148,32,0.0
149,32,0.0
150,32,0.0
151,32,0.0
152,32,0.0
153,32,0.0
154,32,0.0
155,32,0.0
156,32,0.0
157,32,0.0
134,32,0.0
127,32,0.0
126,32,0.0
125,32,0.0
-16,32,0.0
-15,32,0.0
-14,32,0.0
-13,32,0.0
-12,32,0.0
-11,32,0.0
16,32,0.0
17,32,0.0
18,32,0.0
25,32,0.0
26,32,0.0
27,32,0.0
28,32,0.0
29,32,0.0
30,32,0.0
31,32,0.0
32,32,0.0
33,32,0.0
122,32,0.0
123,32,0.0
124,32,0.0
-70,32,0.0
-72,32,0.0
165,33,0.0
-176,32,0.0
173,31,0.0
174,31,0.0
175,31,0.0
176,31,0.0
177,31,0.0
178,31,0.0
-180,32,0.0
-179,32,0.0
-178,32,0.0
-177,32,0.0
-175,32,0.0
171,31,0.0
-174,32,0.0
-173,32,0.0
-172,32,0.0
-171,32,0.0
-170,32,0.0
-169,32,0.0
-168,32,0.0
-167,32,0.0
-166,32,0.0
-165,32,0.0
172,31,0.0
170,31,0.0
-73,32,0.0
157,31,0.0
147,31,0.0
148,31,0.0
149,31,0.0
150,31,0.0
151,31,0.0
152,31,0.0
153,31,0.0
154,31,0.0
155,31,0.0
156,31,0.0
158,31,0.0
169,31,0.0
159,31,0.0
160,31,0.0
161,31,0.0
162,31,0.0
163,31,0.0
164,31,0.0
165,31,0.0
166,31,0.0
167,31,0.0
168,31,0.0
-164,32,0.0
-163,32,0.0
-162,32,0.0
-125,32,0.0
-135,32,0.0
-134,32,0.0
-133,32,0.0
-132,32,0.0
-131,32,0.0
-130,32,0.0
-129,32,0.0
-128,32,0.0
-127,32,0.0
-126,32,0.0
-124,32,0.0
-161,32,0.0
-123,32,0.0
-122,32,0.0
-121,32,0.0
-120,32,0.0
-79,32,0.0
-78,32,0.0
-77,32,0.0
-76,32,0.0
-75,32,0.0
-74,32,0.0
-136,32,0.0
